,10,20,30,40,50,60
arima,0.12468926833102574,0.12468926833102574,0.12468926833102574,0.12468926833102574,0.12468926833102574,0.12468926833102574
da-rnn,0.12193129080167385,0.08210666721675404,0.09671757085520531,0.06963742410505283,0.07738643636492275,0.07824143684482637
deep-ar,0.05477433004032641,0.05943471290694721,0.06294176736308768,0.06257062026116032,0.05982560837695817,0.060797833754464924
deep-state,0.06506165818413945,0.059282495851488835,0.06657600655891151,0.07255087573241269,0.06886187475598836,0.06411251559126062
lstm,0.06564104364370697,0.07384090280089231,0.0646661866411356,0.06383702587936342,0.06730264633900936,0.06736735922515748
mlp,0.05316561370286503,0.06230069075120495,0.06165984404447753,0.06174906349144848,0.06478202866305373,0.06618869374525636
rf,0.053339901620508966,0.05359804671356785,0.05317807445678977,0.0514803854350634,0.051871408102857876,0.051971570367488104
svr,0.05189508924610934,0.0635529718552382,0.058503162634591044,0.05341990843334288,0.05238185919654842,0.05249036171453811
tft,0.0558923447943104,0.056001474970442076,0.05612943790177722,0.05602024541959639,0.055909384209607504,0.05624667674291337
xgboost,0.08048540611260571,0.07700362562777843,0.07755287176836201,0.05744047783548825,0.0861185453785564,0.05590082240948347
