,10,20,30,40,50,60
arima,0.015547413636926537,0.015547413636926537,0.015547413636926537,0.015547413636926537,0.015547413636926537,0.015547413636926537
da-rnn,0.014867239676562354,0.006741504801442792,0.00935428851213166,0.004849370835986994,0.005988660533262239,0.0061217224395429546
deep-ar,0.003000227231366604,0.0035324850983312374,0.00396166607878905,0.0039150825198663265,0.0035791034176731675,0.003696376589235555
deep-state,0.004233019365669799,0.003514414314381791,0.004432364649332228,0.005263629569539989,0.004741957794909427,0.0041104146554396355
lstm,0.004308746610635044,0.005452478926450826,0.004181715694706185,0.004075165873122516,0.004529646204233769,0.0045383610889714095
mlp,0.00282658248040227,0.003881376068077274,0.003801936367589291,0.0038129468420709353,0.004196711237700715,0.004380943179703338
rf,0.002845145104885575,0.002872750611509801,0.0028279076029318765,0.002650230084542688,0.00269064297857323,0.002701044126462768
svr,0.0026931002878616533,0.004038980231632699,0.0034226200382494096,0.0028536866170267372,0.002743859172887024,0.002755238072923048
tft,0.003123954206606077,0.00313616519886505,0.0031505137991694647,0.00313826789687181,0.003125859242697509,0.003163688644621792
xgboost,0.006477900597111069,0.005929558359823056,0.006014447919520001,0.003299408493969217,0.0074164038581184775,0.0031249019460566096
