,10,20,30,40,50,60
arima,0.11610155383469593,0.11610155383469593,0.11610155383469593,0.11610155383469593,0.11610155383469593,0.11610155383469593
da-rnn,0.2504361645777145,0.3058837180377899,0.2632808674392406,0.2906796220927323,0.2886606510130153,0.2720248627482113
deep-ar,0.1926785832206625,0.13519986273658388,0.1324816378390427,0.1340951892673626,0.1256931493633805,0.12655484225574565
deep-state,0.2044133313618583,0.19188999045829483,0.16862941370133014,0.13755991507167692,0.12079696858856387,0.1953717231379709
lstm,0.1267805410230584,0.14766366561234295,0.1275111165654113,0.174387992288945,0.13219083810376991,0.11655763969316399
mlp,0.17689419791109712,0.14935467986367174,0.1171634978924969,0.11794903200196583,0.12009997864890128,0.11782588077579757
rf,0.14939993882974523,0.13266134515225275,0.13705506492621664,0.14067123838161738,0.1330723709686079,0.1428627420757731
svr,0.1366890273231899,0.1264070163374085,0.12525892777265968,0.1340302387065912,0.14715506742850498,0.1332281136290748
tft,0.15828569107356158,0.15811128718247713,0.15800290241852835,0.1582170488341579,0.15800285674092956,0.15816187260697578
xgboost,0.24768148030852538,0.2490167029463019,0.24047010952751738,0.23611390282811964,0.2698897555002182,0.27244475300561816
