,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,40.70642447471619,139.950297832489,197.71716475486755,1806.8202438354492,134.70760774612427,0.8501887321472168,23.65510606765747,0.5556275844573975,413.37869000434875,9.033791780471802
