timestamp,value
00:00:00,0.2737500000124176
00:00:30,0.2722083333414048
00:01:00,0.2785833333308498
00:01:30,0.2880416666623205
00:02:00,0.2901666666691502
00:02:30,0.2849999999937911
00:03:00,0.2885416666666666
00:03:30,0.2920000000080714
00:04:00,0.2924166666654249
00:04:30,0.2924166666654249
00:05:00,0.2875416666579742
00:05:30,0.2851249999987582
00:06:00,0.289666666664804
00:06:30,0.2987499999968956
00:07:00,0.3008333333457509
00:07:30,0.2968333333420256
00:08:00,0.2959999999962747
00:08:30,0.300249999994412
00:09:00,0.305166666659837
00:09:30,0.3036666666623205
00:10:00,0.3017916666654249
00:10:30,0.3040000000037253
00:11:00,0.3125416666734963
00:11:30,0.3136249999981373
00:12:00,0.3087083333327124
00:12:30,0.3251666666629413
00:13:00,0.3305833333327124
00:13:30,0.3235000000024835
00:14:00,0.3222499999993791
00:14:30,0.3262500000031044
00:15:00,0.3275833333376795
00:15:30,0.3225416666672875
00:16:00,0.3284999999993791
00:16:30,0.3354999999981373
00:17:00,0.3357083333345751
00:17:30,0.3410416666728755
00:18:00,0.3450000000031044
00:18:30,0.3465833333320915
00:19:00,0.3405416666530073
00:19:30,0.3368749999906867
00:20:00,0.3340833333476136
00:20:30,0.3335000000117967
00:21:00,0.3487916666548699
00:21:30,0.3490833333227783
00:22:00,0.3441249999993791
00:22:30,0.3421249999975165
00:23:00,0.3374583333420256
00:23:30,0.3339166666691502
00:24:00,0.3327499999975165
00:24:30,0.338708333329608
00:25:00,0.344833333324641
00:25:30,0.3433333333426465
00:26:00,0.347000000004967
00:26:30,0.3424999999968955
00:27:00,0.3373749999950329
00:27:30,0.3467083333370586
00:28:00,0.3552916666803261
00:28:30,0.3633333333302289
00:29:00,0.3649999999906868
00:29:30,0.35625
00:30:00,0.3465000000006208
00:30:30,0.3513333333345751
00:31:00,0.3634166666616996
00:31:30,0.3632916666722545
00:32:00,0.3503750000149012
00:32:30,0.3398333333277454
00:33:00,0.347958333324641
00:33:30,0.3574166666716337
00:34:00,0.3509166666616996
00:34:30,0.3526666666536281
00:35:00,0.3642500000074505
00:35:30,0.3612500000124176
00:36:00,0.3629166666728755
00:36:30,0.3679583333277454
00:37:00,0.3642916666654249
00:37:30,0.3647499999962747
00:38:00,0.3716249999900659
00:38:30,0.3760416666666666
00:39:00,0.3812916666734963
00:39:30,0.3858333333395422
00:40:00,0.386666666669771
00:40:30,0.3924999999968956
00:41:00,0.3924999999968956
00:41:30,0.3847916666728755
00:42:00,0.3923749999919285
00:42:30,0.3984583333289871
00:43:00,0.394708333335196
00:43:30,0.3914166666722546
00:44:00,0.3803333333383004
00:44:30,0.3869999999956538
00:45:00,0.4009166666616996
00:45:30,0.3992083333277454
00:46:00,0.3976249999987582
00:46:30,0.391708333340163
00:47:00,0.3912916666672875
00:47:30,0.4001666666629414
00:48:00,0.4038333333407839
00:48:30,0.4066666666728755
00:49:00,0.402041666659837
00:49:30,0.4034166666679084
00:50:00,0.413708333329608
00:50:30,0.417791666664804
00:51:00,0.4205416666809469
00:51:30,0.4246666666585952
00:52:00,0.4214166666536281
00:52:30,0.4234166666710128
00:53:00,0.4285416666728754
00:53:30,0.4206249999968955
00:54:00,0.422000000004967
00:54:30,0.4240000000068297
00:55:00,0.4172499999869615
00:55:30,0.4175833333283663
00:56:00,0.4231250000031045
00:56:30,0.428125
00:57:00,0.430166666675359
00:57:30,0.4255833333358169
00:58:00,0.4260416666666666
00:58:30,0.4295833333240201
00:59:00,0.4211250000012417
00:59:30,0.4168750000031044
01:00:00,0.4218333333265037
01:00:30,0.4315833333414048
01:01:00,0.4369166666641831
01:01:30,0.4318333333358168
01:02:00,0.4295833333395421
01:02:30,0.4253333333258827
01:03:00,0.4289166666567325
01:03:30,0.4380416666623205
01:04:00,0.44375
01:04:30,0.4470833333364377
01:05:00,0.4400833333376795
01:05:30,0.4414583333302289
01:06:00,0.4530833333420256
01:06:30,0.4455833333389212
01:07:00,0.4453749999869615
01:07:30,0.4536666666623205
01:08:00,0.4498750000105549
01:08:30,0.4481666666766007
01:09:00,0.4511666666561116
01:09:30,0.459499999989445
01:10:00,0.4615000000068297
01:10:30,0.466708333340163
01:11:00,0.4744583333376795
01:11:30,0.4731666666610787
01:12:00,0.4815833333258827
01:12:30,0.4817916666623205
01:13:00,0.46875
01:13:30,0.4567916666778425
01:14:00,0.4557083333376795
01:14:30,0.4577499999975165
01:15:00,0.4524166666592161
01:15:30,0.4554166666697711
01:16:00,0.4559583333476136
01:16:30,0.4552083333333333
01:17:00,0.4537083333202948
01:17:30,0.4441249999993791
01:18:00,0.4430000000012418
01:18:30,0.4540416666616996
01:19:00,0.4522083333383004
01:19:30,0.4407916666629414
01:20:00,0.4412083333358169
01:20:30,0.4587500000062088
01:21:00,0.4759166666616996
01:21:30,0.4725416666672875
01:22:00,0.4650000000062088
01:22:30,0.4665833333351959
01:23:00,0.4717499999950329
01:23:30,0.4652083333271245
01:24:00,0.4545416666660458
01:24:30,0.4622916666635622
01:25:00,0.463583333340163
01:25:30,0.460458333340163
01:26:00,0.4696249999882032
01:26:30,0.478250000004967
01:27:00,0.4757499999987582
01:27:30,0.4697916666666666
01:28:00,0.4797500000024835
01:28:30,0.4805416666592161
01:29:00,0.4638333333345751
01:29:30,0.4666250000086923
01:30:00,0.4719583333314707
01:30:30,0.4636249999981373
01:31:00,0.4661250000043461
01:31:30,0.4695416666567326
01:32:00,0.4633333333302289
01:32:30,0.4639166666660458
01:33:00,0.4674166666654249
01:33:30,0.4647083333383003
01:34:00,0.4708333333333333
01:34:30,0.4765416666710128
01:35:00,0.4785833333463719
01:35:30,0.4797916666604578
01:36:00,0.4798333333184322
01:36:30,0.4841666666635623
01:37:00,0.4819583333407839
01:37:30,0.46875
01:38:00,0.4641666666604578
01:38:30,0.4659583333414048
01:39:00,0.4680833333327124
01:39:30,0.4701666666660458
01:40:00,0.464791666669771
01:40:30,0.4644166666703919
01:41:00,0.4673333333339542
01:41:30,0.474291666659216
01:42:00,0.4881666666672875
01:42:30,0.4829166666604578
01:43:00,0.4885000000086923
01:43:30,0.490625
01:44:00,0.4709583333227783
01:44:30,0.4747083333476136
01:45:00,0.4770833333333333
01:45:30,0.4721666666523864
01:46:00,0.4708750000068298
01:46:30,0.4668333333451301
01:47:00,0.461541666664804
01:47:30,0.4572499999931704
01:48:00,0.4584999999962747
01:48:30,0.4569999999987582
01:49:00,0.4542499999981373
01:49:30,0.4514166666660458
01:50:00,0.4700416666766008
01:50:30,0.4927500000068297
01:51:00,0.4884166666616996
01:51:30,0.4836666666592161
01:52:00,0.4883333333302289
01:52:30,0.4872916666790843
01:53:00,0.4842916666685294
01:53:30,0.4815416666523864
01:54:00,0.474041666664804
01:54:30,0.4709583333383004
01:55:00,0.476208333329608
01:55:30,0.4796249999975164
01:56:00,0.4854166666666666
01:56:30,0.4939166666784634
01:57:00,0.4894166666703919
01:57:30,0.4830833333233992
01:58:00,0.4856666666766008
01:58:30,0.4891666666759799
01:59:00,0.4938333333314706
01:59:30,0.499416666664183
02:00:00,0.4870416666691502
02:00:30,0.4770000000018626
02:01:00,0.4850833333252617
02:01:30,0.4930833333327124
02:02:00,0.4886249999981373
02:02:30,0.4839166666536281
02:03:00,0.4893333333389212
02:03:30,0.4861666666809469
02:04:00,0.4774999999906867
02:04:30,0.4860416666604578
02:05:00,0.4907083333469927
02:05:30,0.4796666666710128
02:06:00,0.4819999999987582
02:06:30,0.4855416666561117
02:07:00,0.4794583333345751
02:07:30,0.4763333333345751
02:08:00,0.471041666654249
02:08:30,0.469833333340163
02:09:00,0.4740833333383004
02:09:30,0.4756666666672876
02:10:00,0.4800416666703919
02:10:30,0.486291666670392
02:11:00,0.4945416666567325
02:11:30,0.4980833333296079
02:12:00,0.4956250000124176
02:12:30,0.5030416666685293
02:13:00,0.5077916666554908
02:13:30,0.4920416666660457
02:14:00,0.4822916666666667
02:14:30,0.4867916666592161
02:15:00,0.4836666666747381
02:15:30,0.4829583333339542
02:16:00,0.4922500000024835
02:16:30,0.4856250000031044
02:17:00,0.4713749999956538
02:17:30,0.4765833333289871
02:18:00,0.4904583333370586
02:18:30,0.4882499999987582
02:19:00,0.4807083333221574
02:19:30,0.4854999999981373
02:20:00,0.4900000000062088
02:20:30,0.4917500000136593
02:21:00,0.4952083333395422
02:21:30,0.4880833333202948
02:22:00,0.4829999999919285
02:22:30,0.4890000000130385
02:23:00,0.4950000000031044
02:23:30,0.4926666666598369
02:24:00,0.4826666666660458
02:24:30,0.4741249999962747
02:25:00,0.4710833333277454
02:25:30,0.4742500000012418
02:26:00,0.4832083333438883
02:26:30,0.4823749999981374
02:27:00,0.4773750000012418
02:27:30,0.4907083333314707
02:28:00,0.4981666666610787
02:28:30,0.497708333345751
02:29:00,0.4935833333370586
02:29:30,0.4840416666585952
02:30:00,0.4871250000006208
02:30:30,0.4925833333283663
02:31:00,0.4836666666592161
02:31:30,0.4722499999993791
02:32:00,0.4828333333289871
02:32:30,0.5080833333389213
02:33:00,0.5182083333376795
02:33:30,0.5092499999950331
02:34:00,0.5026666666691502
02:34:30,0.5064583333364377
02:35:00,0.5034583333258827
02:35:30,0.4946666666772216
02:36:00,0.4874166666685294
02:36:30,0.4789583333302289
02:37:00,0.4755833333358169
02:37:30,0.4843333333265036
02:38:00,0.4907083333314707
02:38:30,0.4891250000024835
02:39:00,0.4861250000074505
02:39:30,0.479083333335196
02:40:00,0.478125
