,10,20,30,40,50,60
arima,0.03882675966172475,0.03882675966172475,0.03882675966172475,0.03882675966172475,0.03882675966172475,0.03882675966172475
da-rnn,0.4941939279516217,0.5059135679968921,0.5064327410943286,0.25568243565054394,0.48378192826205235,0.12829985070106445
deep-ar,0.017590911013869573,0.028490766679852897,0.020209351684833413,0.025734149419354632,0.016627780770221715,0.0233202634440577
deep-state,0.04469403740561381,0.016588087423726482,0.05978838336934667,0.021464654476892827,0.08827310930366776,0.08246667376103752
lstm,0.045588122649743525,0.02119487627562808,0.12522712134673145,0.0899105614524657,0.062021905545861074,0.038202021990087834
tft,0.015304834946738616,0.015254581622119616,0.01524805891260433,0.015297582975779211,0.015248284851373391,0.015278397241287931
mlp,0.08586225873565884,0.06590122994049583,0.07680961524243232,0.023293100955232675,0.05255163533471901,0.039791122657737495
rf,0.3647924163030428,0.3706698668647275,0.3705440323170194,0.3703663396482767,0.37490364402544524,0.36355967753968443
svr,0.015845467664629236,0.012357546711283885,0.013542299226341861,0.011599035977931197,0.011656465660866774,0.014926163694282804
xgboost,0.4002683761751534,0.4006817343866707,0.40195199877380144,0.3975011709368111,0.40171125561355364,0.39939501911758196
