,10,20,30,40,50,60
arima,0.04601223223335115,0.04601223223335115,0.04601223223335115,0.04601223223335115,0.04601223223335115,0.04601223223335115
da-rnn,0.4959890241264501,0.5077337945758023,0.508288595237216,0.25794604466884674,0.489273834068394,0.1321701702924313
deep-ar,0.022353644048565137,0.034644975808925144,0.023705222824061397,0.03107980183151535,0.02097359201531205,0.028833648534711407
deep-state,0.049980256104254446,0.021529628696164475,0.06337954115144345,0.030228014244958443,0.09258237427474293,0.08793128251053439
lstm,0.05155249274766942,0.028599388762350145,0.1306840098328756,0.09463303535095222,0.06803112611524562,0.04552641287734062
mlp,0.08943981437051925,0.07092870982906224,0.08339967059431576,0.028740630405874955,0.05944049139338793,0.04743310692960926
rf,0.3686124722902371,0.3744299639949018,0.3743053935244117,0.3741294873171198,0.37862169779248783,0.3673925514602436
svr,0.019857484783631755,0.017033900656567097,0.01833022789353555,0.01593117767060116,0.01587718996838335,0.018929991350242422
tft,0.0214117984069541,0.02165380416107771,0.020546958954147994,0.020728755843849703,0.02105130070189598,0.021720048898482565
xgboost,0.40375292036293975,0.40416271476574733,0.4054220727266368,0.4010097612675335,0.40518339134560555,0.40288711698395363
