,10,20,30,40,50,60
arima,0.0717463599973326,0.0717463599973326,0.0717463599973326,0.0717463599973326,0.0717463599973326,0.0717463599973326
da-rnn,0.10200370059112585,0.09316952139746495,0.08052293189994078,0.07298619010871205,0.087246602739011,0.1104211778826538
deep-ar,0.049635950553471,0.05073976650876333,0.051384802286440656,0.0502095620697767,0.05088020862502149,0.05075414165042469
deep-state,0.12627028774684654,0.08243267201116239,0.07673976916480917,0.07831676088654518,0.07257220434463127,0.07098569993273555
lstm,0.060590523703596126,0.06554815203604443,0.06672898459780538,0.06542730140336209,0.06437963674467448,0.06794555886434539
tft,0.05460910494048739,0.05458977006672971,0.05459319202808781,0.05459671507650504,0.05459152287225893,0.05459324784722543
mlp,0.056310893849119796,0.057747493071932186,0.05692417130884286,0.05839456047373936,0.06006242590772964,0.05930101846350479
rf,0.048279733988189,0.048521380660019084,0.048488527963903426,0.0491609512407582,0.04909532510871974,0.04868639558009879
svr,0.050803000710150197,0.0505983964174874,0.05066958636114319,0.049170741787972136,0.05050288350393486,0.04885018042915482
xgboost,0.05540451001824721,0.05541366629085683,0.06347457612723176,0.05302677987069814,0.0521551812184354,0.053520086966971595
