,10,20,30,40,50,60
arima,0.026729373347797566,0.026729373347797566,0.026729373347797566,0.026729373347797566,0.026729373347797566,0.026729373347797566
da-rnn,0.2190369336072795,0.1761458647976066,0.20734609523447858,0.22767710933670401,0.21677524920633687,0.2412184400138009
deep-ar,0.02322517118519721,0.0023027121651891277,0.002107289729813937,0.001290686753944747,0.001136690996119892,0.0012997257085337246
deep-state,0.019590731864557863,0.008016832220690261,0.021203691038935147,0.0015706378624151145,0.01572657125592596,0.01650333686822995
lstm,0.004342396229995739,0.11658696862497311,0.02021757439023114,0.007051893678382826,0.0016750796837016809,0.0023954678212068235
mlp,0.0212359458896602,0.011590685432097105,0.0039083320511839985,0.0020102970642688067,0.01220621187506532,0.0016438694244032778
rf,0.07206388866623092,0.07339982320093401,0.07328932428039457,0.07457811939741207,0.07467185739948363,0.07453795870666449
svr,0.0015037669013936532,0.0012959210219163318,0.001800136858913018,0.0014367388820997937,0.0018613984313425624,0.003612594464030482
tft,0.002030748119992797,0.0020372437437773208,0.002081060687647103,0.002078295967242477,0.0020446944155293003,0.0020275573354207373
xgboost,0.11054518085222483,0.10363680431850832,0.10214855038559435,0.10562559339795415,0.0616275686401429,0.1098103537558076
