,10,20,30,40,50,60
arima,0.13660370799626823,0.13660370799626823,0.13660370799626823,0.13660370799626823,0.13660370799626823,0.13660370799626823
da-rnn,0.4528980444461426,0.40331258214713056,0.4399089788718169,0.4624344291860912,0.45024740894433196,0.47681893879776693
deep-ar,0.14697807304377777,0.04007151714041507,0.03809837515464096,0.029563401127362544,0.027828898697895895,0.028936169959399884
deep-state,0.13462440276519946,0.08184897397428713,0.13947397976077242,0.03236788662153138,0.1200825362204504,0.124412744958792
lstm,0.05605833013693719,0.2458920367138172,0.10567953867814328,0.0747048547365938,0.03319959953382869,0.038926707674715205
tft,0.03635787260542206,0.03635924032727087,0.03654354161974828,0.0365272124495649,0.036363225779734575,0.03635714984222949
mlp,0.13131835821431617,0.09636284385549186,0.050013634076134135,0.03653561680100853,0.100392842769712,0.03280614105405854
rf,0.24139525509766882,0.24414668484001925,0.2439202836949652,0.2465479667627576,0.24673799447373607,0.2464665073069811
svr,0.03073020737812626,0.029041250037920605,0.033275748668081244,0.029784537389828863,0.03440577866683999,0.049489723586544423
xgboost,0.3110513805943682,0.29974086280643486,0.29724792834102653,0.30304021831333183,0.218712937791939,0.30986793037235283
