,10,20,30,40,50,60
arima,0.16349120266178718,0.16349120266178718,0.16349120266178718,0.16349120266178718,0.16349120266178718,0.16349120266178718
da-rnn,0.46801381775250983,0.4196973490476281,0.4553527151939237,0.477155225620242,0.4655912898737871,0.4911399393388822
deep-ar,0.15239806818066037,0.04798658317893792,0.045905225517515295,0.035926129125536846,0.03371484830337951,0.03605170881572362
deep-state,0.13996689560234543,0.08953676463157613,0.14561487231369996,0.0396312737924876,0.125405626891005,0.12846531387199406
lstm,0.06589686054734124,0.34144833961373,0.14218851708288943,0.08397555405225277,0.04092773733914057,0.048943516641193896
mlp,0.14572558419735432,0.10766004566271141,0.06251665419057548,0.04483633642782165,0.11048172643050669,0.040544659628652426
rf,0.26844718040283255,0.27092401739405464,0.2707200108606576,0.27308994744847725,0.27326151832902423,0.27301640739461885
svr,0.03877843345718923,0.035998903065459255,0.042428019738293445,0.03790433856565491,0.043143926934651675,0.06010486223285502
tft,0.045063822740562046,0.04513583658000947,0.04561864407944523,0.04558833148122968,0.04521829735327614,0.04502840587252382
xgboost,0.3324833542483365,0.3219267064387612,0.3196068684893902,0.32500091291864724,0.2482490053155156,0.33137645323077436
