,10,20,30,40,50,60
arima,0.23329989404835225,0.23329989404835225,0.23329989404835225,0.23329989404835225,0.23329989404835225,0.23329989404835225
da-rnn,0.14222698635862538,0.1442175424697834,0.14395844465693208,0.14560273799306803,0.14563050295009777,0.14315177742133323
deep-ar,0.041615050581724954,0.03552232833218337,0.04048619872605161,0.03898470721789868,0.03770112850179191,0.038689339235870056
deep-state,0.18332172184197898,0.3485166436260831,0.2574976544823302,0.06268301771481485,0.12442515839430679,0.049901782725692345
lstm,0.0530352545415417,0.06410862112098459,0.043020734962803495,0.0550803702645468,0.06639640842242295,0.07401289549577662
tft,0.03490700370448374,0.033940395064469935,0.0343783356800456,0.03475604075456139,0.034398769102018945,0.03411357621687386
mlp,0.07641842684878784,0.07748705216709334,0.08071418156200201,0.0785700851677639,0.07302249670540141,0.07781077467928302
rf,0.0526518546500315,0.05340951335011595,0.05125428196822497,0.05274333705584268,0.053516401921646944,0.04969088831315317
svr,0.0494216644386231,0.05315902898402439,0.04938742530218194,0.04938742530218194,0.049937591411174063,0.05164334173343616
xgboost,0.05768683616721099,0.05805789738013576,0.06092446114462489,0.05686212257991613,0.05733282699745732,0.06310481473656807
