,10,20,30,40,50,60
arima,0.21881008369631266,0.21881008369631266,0.21881008369631266,0.21881008369631266,0.21881008369631266,0.21881008369631266
da-rnn,0.182084637004717,0.1940265077741692,0.18511723423124626,0.23443961931873597,0.3284639983985323,0.22296723735975738
deep-ar,0.07470612947925373,0.07619053427901892,0.07071748132694808,0.06842001436809092,0.07359203193226958,0.07344913437328617
deep-state,0.0979038890571143,0.12095902178656563,0.16656781179915583,0.17218361243563782,0.21615544841792547,0.22094263755365004
lstm,0.13393895947466644,0.14718011861152497,0.14614816781207418,0.13721474130545097,0.1274788716115167,0.1295229339822151
mlp,0.11638484237778386,0.13114818857435973,0.15828998512739145,0.1402172241756807,0.13507449490537565,0.08504067881463105
rf,0.08712965824923043,0.08602602052522514,0.08792755662495501,0.0895980347472198,0.09083382716067988,0.10347999088950055
svr,0.07248274539707515,0.059458722523896224,0.059577197910095324,0.059468012953114664,0.06748157646041843,0.06883461199304763
tft,0.10470042769928628,0.10484293671115755,0.10458526345308942,0.10455026891933557,0.1045919148792182,0.10464811063381319
xgboost,0.1384342072870507,0.12869068825755883,0.12039128236412812,0.13499149759497972,0.13448802399542423,0.14054202364984503
