,10,20,30,40,50,60
arima,0.1933337695930702,0.1933337695930702,0.1933337695930702,0.1933337695930702,0.1933337695930702,0.1933337695930702
da-rnn,0.1547171217221437,0.16477963197544607,0.15727603924713954,0.2026221822286286,0.3013227474621127,0.1916121052165783
deep-ar,0.058783860538093737,0.056791077270453016,0.05116511801607002,0.04874552274268068,0.04911106422957977,0.04855955535415855
deep-state,0.07024863611255443,0.09572093842787342,0.13295328015091595,0.14334831541902007,0.17887069353226986,0.1810268249181081
lstm,0.1115539610741782,0.12216152045148837,0.12251155418103099,0.11327055575026893,0.1061793389484672,0.10598205329357545
tft,0.0765820611340091,0.07663004718123226,0.07655147345465245,0.07654422274854075,0.0765528310317613,0.07656444513075555
mlp,0.0957534049514164,0.10927852491971263,0.1350662973825679,0.11737331442890542,0.11353436706705114,0.06232161897665527
rf,0.07000542240353944,0.06798896736219359,0.06940727454820182,0.07102318450286592,0.07198524671869459,0.08676021574933473
svr,0.0559785404423841,0.04152805126076341,0.0414307162378299,0.041635840075392776,0.05003954291715841,0.05426956645629776
xgboost,0.11658873714167738,0.10854199507569652,0.10034611728823664,0.11283310654939649,0.11334032600656105,0.1179683460102166
