,10,20,30,40,50,60
arima,0.2829133179730744,0.2829133179730744,0.2829133179730744,0.2829133179730744,0.2829133179730744,0.2829133179730744
da-rnn,0.28185730987772356,0.283102197173775,0.2862032783423295,0.2776163837330212,0.28335772765468614,0.2608926286941223
deep-ar,0.15301132418885663,0.14727170256467031,0.14619421017180645,0.1433295160071779,0.14973935891261655,0.14428235288336477
deep-state,0.4564656251800534,0.3653842394471236,0.49886248878451905,0.5093402476148103,0.4967649853033316,0.479618947010046
lstm,0.3028879632483723,0.136396985227062,0.22781045284820542,0.2259065639200072,0.17665586306617612,0.1869116223957885
mlp,0.2043910487719612,0.18084321703475273,0.1598258145061591,0.2034627161810868,0.15712107906406916,0.1447857621573927
rf,0.20704769300295942,0.0792041335448967,0.07021348074164152,0.0672034850740304,0.07016686295671751,0.06989044315592151
svr,0.1686046209188372,0.08809113228238327,0.06993466413402709,0.07327637232550144,0.07281991331044906,0.06634231875601185
tft,0.14359624893401893,0.14362774337401316,0.14357881708693135,0.14363719307342615,0.1436075656827921,0.14355378308615566
xgboost,0.19104593473588102,0.13892379016689954,0.12047800440345485,0.1345097861072741,0.1348792174359864,0.11378630011238722
