,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,35.20710873603821,79.97670722007751,200.44024467468262,1795.5415110588074,109.40183329582214,1.5804939270019531,18.410184383392334,3.532996892929077,414.39501786231995,5.539626359939575
