,10,20,30,40,50,60
arima,0.025904018168986638,0.025904018168986638,0.02641283597445281,0.02641283597445281,0.02641283597445281,0.02641283597445281
da-rnn,0.025672673049418053,0.05332821993471529,0.012752996690071352,0.03393985901676428,0.029387317640528363,0.025582038596284416
deep-ar,0.010941336567653946,0.012941651737758528,0.009087254558362888,0.011995990884280222,0.012325028011256517,0.012589324445927889
deep-state,0.028532014103101137,0.020221977151842065,0.008426097277276008,0.010631550532939871,0.027533216480189644,0.01783169875691205
lstm,0.02575496739025293,0.024536080172720093,0.02460233886328966,0.023703097242619202,0.02450394965799399,0.023985670773950224
mlp,0.03229954633972256,0.02428486684939053,0.02458095951530323,0.02046575228752609,0.026546979733845507,0.03154554280417662
rf,0.02096246134364569,0.020365116789816416,0.021651746910857878,0.02062898043535635,0.015436191144017258,0.01444996537568241
svr,0.022309182218532352,0.018113652872307193,0.02919314313983631,0.020418572392891306,0.020455229415586088,0.020003608029149543
tft,0.013641936258959637,0.013723393040797253,0.013750837220312765,0.01366396608933196,0.013627496713859554,0.013538037206591498
xgboost,0.024547379603372152,0.024536435813438923,0.024602992137451065,0.024556506051434866,0.02457894135298261,0.024910428467470103
