,10,20,30,40,50,60
arima,0.1061655833703288,0.1061655833703288,0.1061655833703288,0.1061655833703288,0.1061655833703288,0.1061655833703288
da-rnn,0.09022736120119669,0.06910271526689647,0.04156697317034293,0.042527773083165805,0.036508764889500694,0.03628479965692498
deep-ar,0.006968458783071395,0.006091385941620095,0.0023827325399781063,0.0025878375307613875,0.0026117698415049134,0.0030756375432086135
deep-state,0.006811348923705301,0.0029754625188361168,0.01944995745327937,0.012640334251157898,0.014301076427731839,0.01303457575005616
lstm,0.004021406542522458,0.009708103755942674,0.0085798608258499,0.04483912754511173,0.00983582810782656,0.018900592262301688
mlp,0.015486220118430954,0.0026864435213266994,0.0031808043693451723,0.014295030312359727,0.004411941266340627,0.00709411890938264
rf,0.002563002507387542,0.0039346640067342425,0.006607485967415979,0.015667606970162617,0.027132983254266448,0.03444839141033865
svr,0.0023094915822910833,0.0023045545573133156,0.00228214422042518,0.0037028026797256922,0.0024312298625656257,0.004147051857138983
tft,0.002958405970330016,0.002954380882339168,0.0029578289958326577,0.0029510070054986457,0.00294996026132726,0.002950002179707781
xgboost,0.00971304400500902,0.01048103094412856,0.026168453341053843,0.02953529238855736,0.030005776711821655,0.06441259357832448
