,10,20,30,40,50,60
arima,0.3258306053309431,0.3258306053309431,0.3258306053309431,0.3258306053309431,0.3258306053309431,0.3258306053309431
da-rnn,0.3003786963171601,0.26287395319220286,0.2038798007904239,0.20622262990071144,0.19107266913271687,0.19048569410043625
deep-ar,0.0834772950152998,0.07804733141895433,0.04881324144100765,0.05087079251163075,0.05110547760763922,0.055458430767635444
deep-state,0.08253089678238872,0.05454780031161767,0.13946310427234643,0.11242924108592879,0.11958710811676918,0.11416906652003492
lstm,0.06341456096609405,0.098529710016536,0.09262753816144473,0.2117525148495567,0.09917574354561987,0.13747942486896608
mlp,0.12444364233833304,0.051830912796580184,0.05639862027873707,0.1195618263174318,0.06642244550105504,0.0842265926497246
rf,0.0506261049991755,0.06272690018432477,0.081286443933881,0.1251703118561371,0.16472092536853492,0.1856027785630879
svr,0.04805716993634855,0.048005776291122675,0.047771793146428786,0.06085065882737583,0.04930750310617671,0.06439760754204292
tft,0.054391230638127834,0.05435421678526118,0.054385926450072154,0.05432317190204053,0.05431353663063435,0.054313922521833945
xgboost,0.09855477667271648,0.10237690630278179,0.16176666325622793,0.17185834977840722,0.17322175588482427,0.25379636242138004
