,10,20,30,40,50,60
arima,0.09674323855036543,0.09674323855036543,0.09674323855036543,0.09674323855036543,0.09674323855036543,0.09674323855036543
da-rnn,0.22633403580801,0.2931892451513711,0.2910954879590773,0.22773827563233395,0.240832446610909,0.2826518641778731
deep-ar,0.10415358882843054,0.10824561109640851,0.09799443509703981,0.09702503795935823,0.09849216814964076,0.10435339359911283
deep-state,0.12830198472227722,0.09701966014002154,0.2637921939164904,0.13435188822763686,0.3269161395996669,0.34849106624693993
lstm,0.10137111779160542,0.11567350360100864,0.10504589201806952,0.09854735378361662,0.11664197678865253,0.09758858594508045
tft,0.13780738513311733,0.13760696541816075,0.13732249695567364,0.1375153362514782,0.13764654786934533,0.13722336765815707
mlp,0.14997963115192112,0.0962489037131458,0.1026111569499053,0.09725476819794239,0.09762082317555434,0.10618342139484173
rf,0.11466419896723164,0.11866921122456853,0.1289289898790552,0.13620013611877071,0.14383468740190877,0.14191665136550125
svr,0.1044007002569446,0.10741827114123309,0.09980311890124693,0.100656668004983,0.10137510462448378,0.12709018672674544
xgboost,0.19838525473656693,0.1953373802569841,0.19762521468817,0.12596413001329884,0.18516445421385486,0.16209172644131667
