,10,20,30,40,50,60
arima,0.015021677548817105,0.015021677548817105,0.015021677548817105,0.015021677548817105,0.015021677548817105,0.015021677548817105
da-rnn,0.06465341420538886,0.1001116988729889,0.09893282310795096,0.06525712602116919,0.07154826082132101,0.09400949186336596
deep-ar,0.016492897455069724,0.017797414318986474,0.01710230864479788,0.015200489700751389,0.01701304622408586,0.01757522047125522
deep-state,0.026369137886955604,0.0155715793090712,0.08561632177560957,0.027420656079437902,0.12520212633764594,0.13988334775389633
lstm,0.016078197454067692,0.021026265311557452,0.017738790215707942,0.01617858132789579,0.02119587477397441,0.015736704339920526
mlp,0.03341968533025597,0.014886992122288082,0.017000551250849,0.01575420444583255,0.015741626237065813,0.018300125616315405
rf,0.021071438537430893,0.022076209301369547,0.02545584106403218,0.028194340051679628,0.0309161406243246,0.03013028838194455
svr,0.01658827563607805,0.017825597804867897,0.01641239607184416,0.017099606455753008,0.017096328240093252,0.025928957647474726
tft,0.026898988745674632,0.026869086203413915,0.026862615019659638,0.026859863704239578,0.026873585201775924,0.026882641800052714
xgboost,0.05491416290241307,0.05397230898509337,0.05613631294147646,0.024452796707615604,0.051148088217208926,0.042715915600572155
