,10,20,30,40,50,60
arima,0.03561948356270666,0.03561948356270666,0.03561948356270666,0.03561948356270666,0.03561948356270666,0.03561948356270666
da-rnn,0.03887824505928075,0.04005513984605161,0.03847663173991189,0.03998421359914628,0.03973908895121895,0.03948442963967927
deep-ar,0.010247461879719926,0.008343785310422682,0.009041592392144897,0.008861309642201325,0.009251315624501415,0.009148610522383652
deep-state,0.020041693396350316,0.059492930811422956,0.04452760718780453,0.05918749956111314,0.04571511842518848,0.05114611128975395
lstm,0.02112575387718781,0.019918310782958054,0.019563535653563998,0.018923878270743533,0.018937308563936352,0.017474934963347
mlp,0.01503130495225649,0.012747342441122916,0.015191807268466414,0.015954542812817055,0.015871739764224152,0.014177230618150082
rf,0.009701258041426993,0.010039425933585552,0.009814170369759057,0.010161805691388835,0.010368262874063738,0.010713555467276337
svr,0.006484103158978261,0.0066057663466711145,0.00658205883091831,0.006403642256611673,0.006107539822160804,0.006094286817276602
tft,0.011358311624637423,0.011337237841328103,0.011321853307963639,0.01135285059151805,0.011326305570182747,0.011349051737671263
xgboost,0.015523839405115683,0.015659725078395654,0.015468174897703527,0.015801157871430018,0.015267834710824246,0.01785742449237046
