,10,20,30,40,50,60
arima,0.1483411526712462,0.1483411526712462,0.1483411526712462,0.1483411526712462,0.1483411526712462,0.1483411526712462
da-rnn,0.1666738041890088,0.17030293373142177,0.16519132151814767,0.17027317151068846,0.1692121678485704,0.16848941080098032
deep-ar,0.06704433164183901,0.06381090443324296,0.05983132238039432,0.06110453955558941,0.06282074523338241,0.06258296958656173
deep-state,0.11664752035398905,0.19175655790388468,0.16889194003785218,0.1969904951992915,0.17460131716254151,0.18500411665916866
lstm,0.121486095005493,0.11541273317783653,0.11051719851090779,0.11241763794505338,0.10839912664142118,0.10696509525910802
tft,0.0656455764859154,0.06567214111188789,0.06569569336138237,0.06565195511224946,0.06568859283835185,0.06565644914602975
mlp,0.09756836167275183,0.08831040003791318,0.09750781841971827,0.10117234428554364,0.10089043213082492,0.09498351409438469
rf,0.0721809753576352,0.07397249122937113,0.0731576136516248,0.07518038680463758,0.07713297792606515,0.07830535439822321
svr,0.05475894404156366,0.05404565326449616,0.052997882270880474,0.051488647552657314,0.0472881203940059,0.0477672280253195
xgboost,0.09813460012848146,0.09896396087235218,0.09643431176979148,0.09658326914923453,0.0967562426678573,0.10159753491984105
