,arima,da-rnn,deep-ar,deep-state,lstm,mlp,rf,svr,tft,xgboost
costs,73.36820363998413,58.88391637802124,199.09143805503845,1818.5364990234375,82.49579191207886,0.8792264461517334,3.817620277404785,0.4066202640533447,414.7783329486847,4.858382225036621
