,10,20,30,40,50,60
arima,0.16044509124202738,0.16044509124202738,0.16044509124202738,0.16044509124202738,0.16044509124202738,0.16044509124202738
da-rnn,0.3207999085751087,0.281952437239598,0.2611300508351034,0.26691734466224826,0.26789714442352097,0.29791699679236583
deep-ar,0.1503113069671456,0.1302168462253303,0.13262188864613975,0.1307155734499778,0.15061270577675318,0.13793392991421316
deep-state,0.17603918149867998,0.558124237985545,0.5676548219964599,0.1910029429183809,0.5658299967091767,0.1335937801135894
lstm,0.2016201328652492,0.16557100216680645,0.1551492910168103,0.11732835760603164,0.108870486203657,0.11436544323107273
mlp,0.1845346400765868,0.1250247068918127,0.1097682155089153,0.13167472764187904,0.10811887909843769,0.10893063850363606
rf,0.15419963567012998,0.14668628262895933,0.13921189638066023,0.13807886764375762,0.14266150386282028,0.149754314716524
svr,0.12903421717560995,0.1255823945779313,0.22156384824477418,0.2763787253181239,0.24442724276895228,0.2554994000377727
tft,0.1512682243252298,0.15089181170288352,0.15090010127177494,0.1509687046785548,0.15092729077717268,0.15088820658729454
xgboost,0.254638334184326,0.26773873863513364,0.26434987420256906,0.27091260799049616,0.2478734680580926,0.27255440180338
